"mls"	"price"	"type"	"ownership"	"size"	"stories"	"bathrooms"	"bedroomsAboveGrade"	"bedroomsBelowGrade"	"address"	"postalcode"	"longitude"	"latitude"	"lot"	"parking1Type"	"parking1Spaces"	"parking2Type"	"parking2Spaces"	"parking3Type"	"parking3Spaces"	"rawLow"	"url"
"1138788"	"289900"	"House"	"Freehold"	"1957"	"2"	"3"	"3"	0	"21 Great Southern Drive"	"A1H0M7"	"-52.812361"	"47.49595"	"30 x 100"	""	""	""	""	""	""	"30'X100'|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/17643556/21-GREAT-SOUTHERN-Drive-ST-JOHNS-Newfoundland-Labrador-A1H0M7"
"1157828"	"289900"	"House"	"Freehold"	"1957"	"2"	"3"	"3"	0	"45 Great Southern Drive"	"A1H0M7"	"-52.812361"	"47.49595"	"30 x 106"	""	""	""	""	""	""	"30'X106'|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18270816/45-GREAT-SOUTHERN-Drive-ST-JOHNS-Newfoundland-Labrador-A1H0M7"
"1157732"	"289900"	"House"	"Freehold"	"1957"	"2"	"3"	"3"	0	"43 Great Southern Drive"	"A1H0M7"	"-52.812361"	"47.49595"	"30 x 106"	""	""	""	""	""	""	"30'X106'|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18276830/43-GREAT-SOUTHERN-Drive-ST-JOHNS-Newfoundland-Labrador-A1H0M7"
"1155577"	"289900"	"House"	"Freehold"	"3640"	"2"	"3"	"4"	0	"86 Middle Bight Road"	"A1X6B6"	"-53.00243"	"47.499548"	"70 x 130"	"Attached garage"	""	""	""	""	""	"70 X 130|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18077972/86-MIDDLE-BIGHT-Road-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X6B6"
"1156173"	"289900"	"House"		"1720"	"1"	"2"	"2"	0	"Lot 4 Butler's Road South"	"A1X7K5"	"-53.001592"	"47.504176"	"57 x 172"	"Garage"	"1"	""	""	""	""	"57' x 172'|7,251 - 10,889 sqft"	"https://www.realtor.ca//Residential/Single-Family/18132455/Lot-4-Butlers-Road-South-Conception-Bay-South-Newfoundland-Labrador-A1X7K5"
"1156168"	"289900"	"House"	"Freehold"	"1720"	"1"	"2"	"2"	0	"Lot 3 Butlers Road South"	"A1X7K5"	"-53.002"	"47.50564"	"57 x 172"	"Garage"	"1"	""	""	""	""	"57' x 172'|7,251 - 10,889 sqft"	"https://www.realtor.ca//Residential/Single-Family/18133624/Lot-3-Butlers-Road-South-Conception-Bay-South-Newfoundland-Labrador-A1X7K5"
"1155326"	"289900"	"House"	"Freehold"	"2000"	"1"	"2"	"3"	"1"	"54 Mortimore Drive"	"A1N3C4"	"-52.795717"	"47.506301"	"50 x 100"	""	""	""	""	""	""	"50x100|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/18060466/54-Mortimore-Drive-Mount-Pearl-Newfoundland-Labrador-A1N3C4"
"1156509"	"289900"	"House"		"1840"	"1"	"2"	"3"	0	"11 Pike Place"	"A1N2K8"	"-52.807897"	"47.506762"	"41 x 125 x 127 x 111"	"Detached garage"	""	""	""	""	""	"41X125X127X111|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18158132/11-PIKE-Place-MOUNT-PEARL-Newfoundland-Labrador-A1N2K8"
"1151448"	"289900"	"House"	"Freehold"	"1711"	"1"	"2"	"3"	"1"	"37 Carleton Drive"	"A1N2X4"	"-52.80767"	"47.51228"	"26 x 28 x 114 x 80 x 110"	"Attached garage"	""	"Garage"	"1"	""	""	"26 X 28 X 114 X 80 X 110|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17748670/37-CARLETON-Drive-MT-PEARL-Newfoundland-Labrador-A1N2X4"
"1154717"	"289900"	"House"	"Freehold"	"2444"	"1"	"3"	"3"	"1"	"18 Dawsons Run"	"A1W3J4"	"-52.952559"	"47.519109"	"99.16 x 51.94"	""	""	""	""	""	""	"99.16X51.94|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17984043/18-DAWSONS-Run-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W3J4"
"1132367"	"289900"	"House"	"Freehold"	"2204"	"1"	"2"	"3"	"1"	"15 Dawsons Run"	"A1W3J4"	"-52.952191"	"47.519188"	"50 x 100"	""	""	""	""	""	""	"50 X 100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17124238/15-DAWSONS-RUN-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W3J4"
"1152787"	"289900"	"House"		"3008"	"3"	"2"	"3"	0	"55 Goulds Ridge Road"	"A0A1W0"	"-53.25947"	"47.523462"	"109 x 249"	"Detached garage"	""	"Garage"	"1"	""	""	"109 x 249|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//Residential/Single-Family/17880638/55-Goulds-Ridge-Road-Cupids-Newfoundland-Labrador-A0A1W0"
"1152601"	"289900"	"House"	"Freehold"	"1934"	"1"	"1"	"2"	0	"7 Alberton Drive"	"A1L1Y8"	"-52.891794"	"47.524762"	"37 x 156 x 59 x 134"	""	""	""	""	""	""	"37X156X59X134|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17864451/7-ALBERTON-Drive-PARADISE-Newfoundland-Labrador-A1L1Y8"
"1155999"	"289900"	"House"	"Freehold"	"1830"	"1"	"1"	"2"	0	"19 Sgt Donald Lucas Drive"	"A1W0W7"	"-52.890652"	"47.525687"	"50 x 100"	"Attached garage"	""	"Garage"	"1"	""	""	"50X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18123851/19-SGT-DONALD-LUCAS-Drive-PARADISE-Newfoundland-Labrador-A1W0W7"
"1125506"	"289900"	"House"	"Freehold"	"1731"	"1"	"1"	"1"	"1"	"44 Pollux Drive"	"A1N0E8"	"-52.814555"	"47.52793"	"39.54 x 96.67"	"Attached garage"	""	"Carport"	""	"Garage"	"1"	"39.54X96.67|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/16487427/44-POLLUX-Drive-MOUNT-PEARL-Newfoundland-Labrador-A1N0E8"
"1157654"	"289900"	"House"	"Freehold"	"3560"	"1"	"3"	"3"	0	"13 Bristol Avenue"	"A0A1W0"	"-53.254238"	"47.530439"	"90 x 134 x 90 x 133"	"Detached garage"	""	""	""	""	""	"90 x 134 x 90 x 133"	"https://www.realtor.ca//Residential/Single-Family/18264953/13-Bristol-Avenue-Cupids-Newfoundland-Labrador-A0A1W0"
"1137031"	"289900"	"House"	"Freehold"	"1676"	"1"	"1"	"2"	0	"28 Lasalle Drive"	"A1N0B2"	"-52.807961"	"47.530981"	"40 x 100"	"Attached garage"	""	"Garage"	"1"	""	""	"40 X 100 APROX.|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17565822/28-LASALLE-Drive-MOUNT-PEARL-Newfoundland-Labrador-A1N0B2"
"1154773"	"289900"	"House"	"Freehold"	"2000"	"1"	"3"	"3"	0	"43 Wyatt Boulevard"	"A1N3H6"	"-52.801225"	"47.533743"	"50 x 100"	"Garage"	"1"	""	""	""	""	"50X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17985227/43-WYATT-Boulevard-MOUNT-PEARL-Newfoundland-Labrador-A1N3H6"
"1155394"	"289900"	"House"		"1591"	"1"	"2"	"2"	0	"78 Station Road"	"A0A1K0"	"-53.214563"	"47.535347"	"50 x 100"	""	""	""	""	""	""	"50X100|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18067230/78-Station-Road-Brigus-Newfoundland-Labrador-A0A1K0"
"1157812"	"289900"	"House"	"Freehold"	"2270"	"1"	"3"	"3"	"2"	"86 Coventry Way"	"A1E6H2"	"-52.76426"	"47.54247"	"42 x 72"	""	""	""	""	""	""	"42x72|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18266082/86-Coventry-Way-St-JOHNS-Newfoundland-Labrador-A1E6H2"
"1150404"	"289900"	"House"	"Freehold"	"1957"	"1"	"3"	"3"	0	"40 Henry Larsen Street"	"A1B0R5"	"-52.805124"	"47.543061"	"29.5 x 98.5 x 29.5 x 98.5"	""	""	""	""	""	""	"29.5x98.5x29.5x98.5"	"https://www.realtor.ca//Residential/Single-Family/17665766/40-Henry-Larsen-Street-ST-JOHNS-Newfoundland-Labrador-A1B0R5"
"1150406"	"289900"	"House"	"Freehold"	"1957"	"1"	"3"	"3"	0	"42 Henry Larsen Street"	"A1B0R5"	"-52.805185"	"47.543283"	"29.5 x 98.5 x 29.5 x 98.5"	""	""	""	""	""	""	"29.5x98.5x29.5x98.5"	"https://www.realtor.ca//Residential/Single-Family/17670461/42-Henry-Larsen-Street-ST-JOHNS-Newfoundland-Labrador-A1B0R5"
"1150802"	"289900"	"House"		"2079"	"2"	"2"	"3"	0	"13A Shea Place"	"A0A1G0"	"-53.283559"	"47.583477"	"42 x 135 x 64.3 x 142.7"	""	""	""	""	""	""	"42x135x64.3x142.7|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/17721047/13A-Shea-Place-Bay-Roberts-Newfoundland-Labrador-A0A1G0"
"1150826"	"289900"	"House"		"2688"	"1"	"2"	"3"	0	"1 Shea Place"	"A0A1G0"	"-53.282205"	"47.583475"	"84.6 x 71.5 x 101.4 x 115.5"	"Attached garage"	""	""	""	""	""	"84.6 X 71.5 X 101.4 X 115.5|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17716037/1-SHEA-Place-BAY-ROBERTS-Newfoundland-Labrador-A0A1G0"
"1150823"	"289900"	"House"		"2728"	"1"	"2"	"3"	0	"4 Shea Place"	"A0A1G0"	"-53.282253"	"47.583588"	"68.9 x 103 x 79.7 x 96.78"	""	""	""	""	""	""	"68.9 X 103 X 79.7 X 96.78|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17721054/4-SHEA-Place-BAY-ROBERTS-Newfoundland-Labrador-A0A1G0"
"1150804"	"289900"	"House"		"2112"	"2"	"3"	"3"	0	"13 Shea Place"	"A0A1G0"	"-53.28321"	"47.583743"	"42 x 138 x 64.3 x 142.7"	""	""	""	""	""	""	"42x138x64.3x142.7|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/17721048/13-Shea-Place-Bay-Roberts-Newfoundland-Labrador-A0A1G0"
"1152849"	"289900"	"House"	"Freehold"	"2348"	"1"	"2"	"3"	0	"210 Neck Road"	"A0A1X0"	"-53.25595"	"47.586879"	"85 x 140"	""	""	""	""	""	""	"85' X 140""""|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17888437/210-Neck-Road-Bay-Roberts-Newfoundland-Labrador-A0A1X0"
"1154479"	"289900"	"House"	"Freehold"	"2352"	"1"	"4"	"3"	0	"68-70 Seymours Road"	"A0A3X0"	"-53.266313"	"47.628076"	"0.5 acres"	"Detached garage"	""	""	""	""	""	"0.5 Acres Approx|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17954652/68-70-Seymours-Road-Spaniards-Bay-Newfoundland-Labrador-A0A3X0"
"1136587"	"289900"	"House"	"Freehold"	"2482"	"1"	"2"	"3"	0	"64 Ridge Road"	"A0A2R0"	"-53.272715"	"47.633551"	"75 x 120"	""	""	""	""	""	""	"75 X 120|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17438361/64-RIDGE-Road-HOLYROOD-Newfoundland-Labrador-A0A2R0"
"1156062"	"289900"	"House"		"2080"	"1"	"3"	"3"	"1"	"283 Bauline Line Extension"	"A1M2V4"	"-52.815476"	"47.641152"	""	""	""	""	""	""	""	"1/2 Acre|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18118777/283-BAULINE-LINE-Extension-PORTUGAL-COVE-Newfoundland-Labrador-A1M2V4"
"1157830"	"290000"	"House"		"2120"	"4"	"2"	"3"	0	"19 Stephanie Avenue"	"A1L1E6"	"-52.837878"	"47.541739"	"50 x 100"	""	""	""	""	""	""	"50x100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18266096/19-Stephanie-Avenue-Paradise-Newfoundland-Labrador-A1L1E6"
"1152621"	"292000"	"House"	"Freehold"	"1869"	"2"	"3"	"3"	0	"10 Crane Street"	"A1L2W8"	"-52.85492"	"47.53027"	"50 x 100"	""	""	""	""	""	""	"50 X 100|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/17870632/10-CRANE-Street-PARADISE-Newfoundland-Labrador-A1L2W8"
"1154383"	"292500"	"House"		"1958"	"2"	"3"	"3"	0	"4 Sedgewick Street"	"A1L3X8"	"-52.90395"	"47.53113"	"50 x 100"	""	""	""	""	""	""	"50 x 100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17944639/4-Sedgewick-Street-Paradise-Newfoundland-Labrador-A1L3X8"
"1157307"	"294500"	"House"	"Freehold"	"2092"	"1"	"2"	"2"	0	"379 Lanark Drive"	"A1L0M3"	"-52.890394"	"47.530771"	""	""	""	""	""	""	""	"50 by 100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18227376/379-LANARK-Drive-PARADISE-Newfoundland-Labrador-A1L0M3"
"1154763"	"294500"	"House"	"Freehold"	"1914"	"1"	"2"	"2"	0	"12 Phoenix Drive"	"A1L3L7"	"-52.891268"	"47.552177"	"50 x 100"	"Garage"	"1"	"Attached garage"	""	""	""	"50X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17985218/12-PHOENIX-Drive-PARADISE-Newfoundland-Labrador-A1L3L7"
"1154083"	"294900"	"House"	"Freehold"	"2427"	"2"	"2"	"3"	0	"198 Indian Pond Road"	"A1X6R4"	"-53.083009"	"47.443054"	"100 x 300"	""	""	""	""	""	""	"100 x 300|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17913329/198-Indian-Pond-Road-Conception-Bay-South-Newfoundland-Labrador-A1X6R4"
"1155669"	"294900"	"House"		"1670"	"1"	"2"	"3"	0	"41 Serpentine Street"	"A1H0A9"	"-52.80515"	"47.49367"	"50 x 100"	""	""	""	""	""	""	"50x100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18085411/41-Serpentine-Street-St-Johns-Newfoundland-Labrador-A1H0A9"
"1152555"	"294900"	"House"	"Freehold"	"2186"	"1"	"2"	"2"	0	"36 Townsview Place"	"A1A1A1"	"-52.953147"	"47.514294"	"66 x 120"	"Garage"	"1"	"Attached garage"	""	""	""	"66X120|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17858756/36-Townsview-Place-Conception-By-South-Newfoundland-Labrador-A1A1A1"
"1152556"	"294900"	"House"	"Freehold"	"2186"	"1"	"2"	"2"	0	"38 Townsview Place"	"A1A1A1"	"-52.953119"	"47.514312"	"66 x 120"	"Garage"	"1"	"Attached garage"	""	""	""	"66 x 120|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17858757/38-Townsview-Place-Conception-Bay-South-Newfoundland-Labrador-A1A1A1"
"1136633"	"294900"	"House"	"Freehold"	"2155"	"1"	"2"	"3"	0	"40 Townsview Place"	"A1A1A1"	"-52.953064"	"47.514347"	"66 x 120"	"Garage"	"1"	"Attached garage"	""	""	""	"66 X 120|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17442819/40-TOWNSVIEW-Place-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1A1A1"
"1133904"	"294900"	"House"	"Freehold"	"2029"	"1"	"3"	"3"	0	"36 Pattison Street"	"A1L2A6"	"-52.893036"	"47.522486"	"30 x 100"	"Attached garage"	""	""	""	""	""	"30X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17232732/36-PATTISON-Street-PARADISE-Newfoundland-Labrador-A1L2A6"
"1133900"	"294900"	"House"	"Freehold"	"2029"	"1"	"3"	"3"	0	"16 Pattison Street"	"A1L2A6"	"-52.893647"	"47.52358"	"30 x 100"	"Attached garage"	""	""	""	""	""	"30X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17230725/16-PATTISON-Street-PARADISE-Newfoundland-Labrador-A1L2A6"
"1133897"	"294900"	"House"	"Freehold"	"2029"	"1"	"3"	"3"	0	"14 Pattison Street"	"A1L2A6"	"-52.893689"	"47.523623"	"30 x 100"	"Attached garage"	""	""	""	""	""	"30X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17230724/14-PATTISON-Street-PARADISE-Newfoundland-Labrador-A1L2A6"
"1135672"	"294900"	"House"	"Freehold"	"2029"	"1"	"3"	"3"	0	"20 Alberton Drive"	"A1L2A6"	"-52.89168"	"47.523783"	"30 x 100"	"Attached garage"	""	""	""	""	""	"30X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17366033/20-ALBERTON-Drive-PARADISE-Newfoundland-Labrador-A1L2A6"
"1135675"	"294900"	"House"	"Freehold"	"2029"	"1"	"3"	"3"	0	"22 Alberton Drive"	"A1L2A6"	"-52.89169"	"47.523718"	"30 x 100"	"Attached garage"	""	""	""	""	""	"30X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17366034/22-ALBERTON-Drive-PARADISE-Newfoundland-Labrador-A1L2A6"
"1157660"	"294900"	"House"	"Freehold"	"2480"	"1"	"2"	"3"	0	"38 Pleasantview Avenue"	"A1L2Z1"	"-52.87129"	"47.537617"	"98 x 150"	""	""	""	""	""	""	"98x150|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18258342/38-Pleasantview-Avenue-Paradise-Newfoundland-Labrador-A1L2Z1"
"1154840"	"294900"	"House"	"Freehold"	"3000"	"1"	"2"	"2"	0	"59 Neck Road"	"A0A1G0"	"-53.271332"	"47.580284"	"90 x 180 x 120 x 180"	"Attached garage"	""	"Garage"	"1"	""	""	"90 X 180 x 120 x 180|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18004657/59-NECK-Road-BAY-ROBERTS-Newfoundland-Labrador-A0A1G0"
"1137797"	"294900"	"House"	"Freehold"	"2684"	"1"	"3"	"3"	"1"	"3-7 Keefes Road"	"A0A3V0"	"-53.289461"	"47.592607"	"180 x 120"	"Detached garage"	""	"Garage"	"2"	""	""	"180' X 120'|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18098798/3-7-KEEFES-Road-BAY-ROBERTS-Newfoundland-Labrador-A0A3V0"
"1154384"	"295000"	"House"	"Freehold"	"2181"	"1"	"2"	"3"	0	"18 Whelan Drive"	"A1N2S8"	"-52.809151"	"47.509681"	""	""	""	""	""	""	""	"6,500 ' sq approx"	"https://www.realtor.ca//Residential/Single-Family/17949648/18-Whelan-Drive-Mount-Pearl-Newfoundland-Labrador-A1N2S8"
"1157888"	"295000"	"House"		"2100"	"1"	"2"	"3"	0	"12 Mcmaster Place"	"A1N2V9"	"-52.80828"	"47.511635"	"50 x 110"	""	""	""	""	""	""	"50X110|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18271975/12-Mcmaster-Place-Mount-Pearl-Newfoundland-Labrador-A1N2V9"
"1156775"	"295000"	"House"		"1944"	"1"	"2"	"2"	"2"	"4 Woodpath Road"	"A1W5E6"	"-52.9422"	"47.531398"	"50 x 100"	"Detached garage"	""	""	""	""	""	"50 x 100|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18183046/4-Woodpath-Road-Chamberlains-Newfoundland-Labrador-A1W5E6"
"1154269"	"295000"	"House"		"1990"	"1"	"4"	"5"	0	"16 Maclaren Place"	"A1B5E0"	"-52.7722"	"47.56655"	""	""	""	""	""	""	""	"5200 sqft|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/17933871/16-Maclaren-Place-St-Johns-Newfoundland-Labrador-A1B5E0"
"1157875"	"295900"	"House"	"Freehold"	"2600"	"1"	"3"	"3"	0	"16 Goldrock Run"	"A1W3K5"	"-52.951474"	"47.517101"	"50 x 100"	"Other"	""	""	""	""	""	"50 x 100|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18270833/16-Goldrock-Run-Conception-Bay-South-Newfoundland-Labrador-A1W3K5"
"1155937"	"297500"	"House"	"Freehold"	"1964"	"1"	"3"	"3"	0	"29 Harmony Street"	"A1L3Z7"	"-52.88365"	"47.52999"	""	"Attached garage"	""	"Detached garage"	""	""	""	"55 X 118 X 57X 133 FT|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18110843/29-HARMONY-Street-PARADISE-Newfoundland-Labrador-A1L3Z7"
"1155719"	"299000"	"House"	"Freehold"	"2448"	"1"	"3"	"3"	0	"20 Fleetside Road"	"A1X7V6"	"-52.97613"	"47.50003"	""	"Detached garage"	""	""	""	""	""	"Aprox 86' x 112' x 22.6' x 77.4' x 33.6' x 180'"	"https://www.realtor.ca//Residential/Single-Family/18090775/20-Fleetside-Road-Conception-Bay-South-Newfoundland-Labrador-A1X7V6"
"1152496"	"299000"	"House"		"1920"	"1"	"3"	"3"	0	"16 Gosses Road"	"A1L3P3"	"-52.871"	"47.5301"	"51 x 75 x 60 x 97"	"Carport"	""	""	""	""	""	"51 X 75 X 60 X 97|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18253537/16-Gosses-Road-Paradise-Newfoundland-Labrador-A1L3P3"
"1156504"	"299000"	"House"		"2550"	"1"	"2"	"2"	0	"1A Ladysmith Drive"	"A1B0G4"	"-52.80041"	"47.555633"	"33 x 100"	"Garage"	"1"	""	""	""	""	"33 X 100|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18158126/1A-Ladysmith-Drive-St-Johns-Newfoundland-Labrador-A1B0G4"
"1156895"	"299500"	"House"	"Freehold"	"2512"	"1"	"4"	"3"	"2"	"84 Daniels Crescent"	"A1X6N3"	"-53.071165"	"47.44206"	""	"Detached garage"	""	""	""	""	""	"97x210 ft Aprox|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//Residential/Single-Family/18197364/84-Daniels-Crescent-Conception-Bay-South-Newfoundland-Labrador-A1X6N3"
"1137896"	"299500"	"House"	"Freehold"	"2960"	"1"	"2"	"3"	0	"1 Gunners Pond Road South"	"A1Y1C3"	"-53.288278"	"47.70927"	""	"Detached garage"	""	"Garage"	"2"	"Garage"	"1"	"148' X 285' (0.96 ACRE)|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17562213/1-GUNNERS-POND-Road-South-CARBONEAR-Newfoundland-Labrador-A1Y1C3"
"1138318"	"299900"	"House"	"Freehold"	"2700"	"1"	"2"	"3"	0	"22 Hillsway Drive"	"A0A4K0"	"-52.837919"	"47.29328"	""	""	""	""	""	""	""	"1/2 ACRE|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17589133/22-HILLSWAY-Drive-WITLESS-BAY-Newfoundland-Labrador-A0A4K0"
"1155047"	"299900"	"House"	"Freehold"	"1600"	"1"	"2"	"3"	0	"115 Masons Road"	"A0A1B0"	"-53.206911"	"47.408298"	"1.6 acres"	"Detached garage"	""	"Garage"	"1"	""	""	"1.6 acres|1 - 3 acres"	"https://www.realtor.ca//Residential/Single-Family/18027611/115-Masons-Road-Avondale-Newfoundland-Labrador-A0A1B0"
"1152490"	"299900"	"House"	"Freehold"	"1324"	"1"	"2"	"3"	0	"93A Conception Bay Highway"	"A0A2R0"	"-53.101594"	"47.424388"	"75.4 x 147.6 x 74.5 x 136"	"Attached garage"	""	""	""	""	""	"75.4 X 147.6 X 74.5 X 136"	"https://www.realtor.ca//Residential/Single-Family/17852535/93A-CONCEPTION-BAY-Highway-HOLYROOD-Newfoundland-Labrador-A0A2R0"
"1154741"	"299900"	"House"	"Freehold"	"2105"	"1"	"3"	"3"	0	"7 Tamara Place"	"A1X4B3"	"-53.049589"	"47.475823"	"50 x 120"	""	""	""	""	""	""	"50 X 120|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17984062/7-TAMARA-Place-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X4B3"
"1156697"	"299900"	"House"	"Freehold"	"2272"	"1"	"2"	"3"	0	"24 Maureen Crescent"	"A1X4B3"	"-53.048759"	"47.479437"	"42 x 104 x 69 x 118"	""	""	""	""	""	""	"APPROX 42X104X69 X118|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18181888/24-MAUREEN-Crescent-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X4B3"
"1135660"	"299900"	"House"	"Freehold"	"2102"	"1"	"2"	"3"	0	"5 Samuel Crescent"	"A1X0J9"	"-53.042064"	"47.479895"	"50 x 100"	""	""	""	""	""	""	"APPROX 50 X 100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17366022/5-SAMUEL-Crescent-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X0J9"
"1156499"	"299900"	"House"		"1885"	"1"	"3"	"4"	0	"103 Porters Road"	"A1X6T5"	"-53.0354"	"47.49286"	"42 x 107 x 48 x 38"	"Attached garage"	""	""	""	""	""	"42X107X48X38|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18164959/103-Porters-Road-Conception-Bay-South-Newfoundland-Labrador-A1X6T5"
"1155373"	"299900"	"House"	"Freehold"	"2078"	"1"	"2"	"3"	0	"12 Venice Heights"	"A1X7Y6"	"-52.993183"	"47.495989"	"50 x 111"	"Attached garage"	""	"Garage"	"2"	""	""	"50 x 111|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18060493/12-VENICE-Heights-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X7Y6"
"1155364"	"299900"	"House"	"Freehold"	"2180"	"1"	"2"	"3"	0	"15 Wettlaufer Road"	"A1X7P6"	"-52.997182"	"47.499206"	"50 x 98 x 50 x 101"	"Attached garage"	""	""	""	""	""	"50X98X50X101|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18060485/15-Wettlaufer-Road-Foxtrap-Newfoundland-Labrador-A1X7P6"
"1133336"	"299900"	"House"	"Freehold"	"2298"	"1"	"2"	"3"	0	"35 Erica Avenue"	"A1X0H2"	"-52.989931"	"47.504477"	"49 x 121 x 49 x 125"	""	""	""	""	""	""	"49 X 121 X 49 X 125|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17723475/35-ERICA-Avenue-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X0H2"
"1157309"	"299900"	"House"		"1920"	"1"	"2"	"3"	"1"	"29 Diamond Place"	"A1N1H3"	"-52.804655"	"47.512879"	"41.3 x 145.4"	""	""	""	""	""	""	"41.3X145.4|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18227379/29-DIAMOND-Place-MOUNT-PEARL-Newfoundland-Labrador-A1N1H3"
"1157065"	"299900"	"House"	"Freehold"	"2100"	"1"	"1"	"3"	0	"74 Greenslades Road"	"A1W5H5"	"-52.967129"	"47.514405"	"90 x 115"	"Garage"	"1"	""	""	""	""	"90X115|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18208558/74-GREENSLADES-Road-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W5H5"
"1154297"	"299900"	"House"		"2340"	"1"	"2"	"3"	"1"	"26 Senate Crescent"	"A1N4E4"	"-52.826474"	"47.516015"	"50 x 100"	""	""	""	""	""	""	"50x100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17944611/26-Senate-Crescent-Mount-Pearl-Newfoundland-Labrador-A1N4E4"
